FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN000392,61019.0739,LSST-r,DDF,0,100000000,1024,1,31.76,1.38,26.31,14.0495,DDF,0,100000000,1024,1,31.76,1.38,26.31,14.0168
SN000392,61019.0977,LSST-i,DDF,0,100000000,1024,1,31.66,1.59,37.43,14.8275,DDF,0,100000000,1024,1,31.66,1.59,37.43,14.8174
SN001259,61070.1003,LSST-g,DDF,0,100000000,1024,1,33.97,3.02,191,13.8271,DDF,0,100000000,1024,1,33.97,3.02,191,13.7669
SN001259,61070.1079,LSST-i,DDF,150258,13.978,4096,1,34.8,3.01,299.2,14.5537,DDF,174127,14.969,4096,1,34.8,3.01,299.2,14.3965
SN001259,61070.1176,LSST-r,DDF,0,100000000,1024,1,34.94,2.61,294.3,14.0714,DDF,0,100000000,1024,1,34.94,2.61,294.3,13.9924
SN001259,61077.0774,LSST-g,DDF,301089,30.584,6144,1,33.78,4.62,60.19,13.8101,DDF,309767,31.017,6144,1,33.78,4.62,60.19,13.7827
SN001259,61077.085,LSST-i,DDF,128768,13.16,4096,1,34.77,3.45,247.9,14.7263,DDF,119129,12.699,4096,1,34.77,3.45,247.9,14.801
SN001259,61077.0947,LSST-r,DDF,265700,17.365,4096,1,34.89,3.33,209.9,13.9381,DDF,235132,16.362,4096,1,34.89,3.33,209.9,14.0624
SN001259,61078.0961,LSST-g,DDF,0,100000000,1024,1,33.95,2.71,64.08,13.825,DDF,0,100000000,1024,1,33.95,2.71,64.08,13.8018
SN001259,61078.1037,LSST-i,DDF,128380,12.549,4096,1,34.82,2.66,219.1,14.7393,DDF,117889,12.046,4096,1,34.82,2.66,219.1,14.8201
SN001259,61078.1134,LSST-r,DDF,0,100000000,1024,1,34.94,2.69,177.2,13.9514,DDF,0,100000000,1024,1,34.94,2.69,177.2,14.0803
SN001259,61079.1184,LSST-g,DDF,0,100000000,1024,1,34.07,2.17,66.1,13.8428,DDF,0,100000000,1024,1,34.07,2.17,66.1,13.8239
SN001259,61079.1288,LSST-i,DDF,0,100000000,1024,1,34.92,2.06,208.1,14.7672,DDF,116137,11.3,4096,1,34.92,2.06,208.1,14.8491
SN001259,61079.1357,LSST-r,DDF,0,100000000,1024,1,34.98,1.9,158,13.9707,DDF,0,100000000,1024,1,34.98,1.9,158,14.1002
SN001259,61080.1376,LSST-g,DDF,0,100000000,1024,1,34.08,2.74,54.9,13.8634,DDF,0,100000000,1024,1,34.08,2.74,54.9,13.8486
SN001259,61080.1452,LSST-i,DDF,119303,11.694,4096,1,34.88,2.49,189.8,14.807,DDF,111394,11.31,4096,1,34.88,2.49,189.8,14.8862
SN001259,61080.1549,LSST-r,DDF,0,100000000,1024,1,34.99,2.31,143.4,13.9975,DDF,0,100000000,1024,1,34.99,2.31,143.4,14.1243
SN001259,61081.1604,LSST-g,DDF,0,100000000,1024,1,34.12,2.06,55.21,13.8897,DDF,0,100000000,1024,1,34.12,2.06,55.21,13.8793
SN001259,61081.168,LSST-i,DDF,0,100000000,1024,1,34.89,1.94,181.1,14.8535,DDF,0,100000000,1024,1,34.89,1.94,181.1,14.9269
SN001259,61081.1763,LSST-r,DDF,0,100000000,1024,1,35.05,2.09,137.7,14.036,DDF,0,100000000,1024,1,35.05,2.09,137.7,14.1583
SN000147,60905.2958,LSST-r,DDF,0,100000000,1024,1,31.74,2.38,24.36,14.4758,DDF,0,100000000,1024,1,31.74,2.38,24.36,14.482
SN000147,60906.229,LSST-r,DDF,159535,57.474,4096,1,31.72,3.08,24.82,14.4852,DDF,160585,57.661,4096,1,31.72,3.08,24.82,14.482
SN000147,60907.3703,LSST-i,DDF,90714.5,44.725,6144,1,31.66,2.12,35.76,15.1049,DDF,94540.6,45.643,6144,1,31.66,2.12,35.76,15.0624
SN000147,60910.3028,LSST-g,DDF,0,100000000,1024,1,31.66,2.03,15.2,14.705,DDF,0,100000000,1024,1,31.66,2.03,15.2,14.6895
SN000147,60910.3442,LSST-r,DDF,140373,37.781,4096,1,32.49,2.63,34.76,14.6343,DDF,141038,37.87,4096,1,32.49,2.63,34.76,14.6178
SN000147,60910.3852,LSST-i,DDF,76815.5,41.547,4096,1,31.65,2.39,36.42,15.2861,DDF,82565.5,43.034,4096,1,31.65,2.39,36.42,15.2017
SN001517,61384.116,LSST-g,DDF,0,100000000,1024,1,32.4,1.38,20.57,14.496,DDF,0,100000000,1024,1,32.4,1.38,20.57,14.3654
SN001517,61386.1793,LSST-g,DDF,0,100000000,1024,1,33.39,1.55,32.41,14.3423,DDF,0,100000000,1024,1,33.39,1.55,32.41,14.2464
SN001517,61386.1859,LSST-i,DDF,0,100000000,1024,1,34.16,1.54,111.8,14.8322,DDF,0,100000000,1024,1,34.16,1.54,111.8,14.6525
SN001517,61386.1957,LSST-r,DDF,0,100000000,1024,1,34.23,1.98,75.69,14.4165,DDF,0,100000000,1024,1,34.23,1.98,75.69,14.3078
SN001517,61395.1552,LSST-g,DDF,0,100000000,1024,1,34.41,1.44,157.2,14.4022,DDF,0,100000000,1024,1,34.41,1.44,157.2,14.4402
SN001517,61395.1629,LSST-i,DDF,0,100000000,1024,1,34.95,1.41,222.1,15.0775,DDF,0,100000000,1024,1,34.95,1.41,222.1,15.0648
SN001517,61395.1726,LSST-r,DDF,0,100000000,1024,1,35.1,1.48,222,14.3837,DDF,0,100000000,1024,1,35.1,1.48,222,14.4782
SN001271,61098.2595,LSST-g,DDF,0,100000000,1024,1,34.13,2.19,62.04,14.4561,DDF,0,100000000,1024,1,34.13,2.19,62.04,14.5481
SN001271,61098.2672,LSST-i,DDF,106560,11.068,6144,1,34.87,2.13,181.9,14.9283,DDF,105137,10.996,4096,1,34.87,2.13,181.9,14.9499
SN001271,61098.2769,LSST-r,DDF,144234,12.453,4096,1,34.93,2.32,127.4,14.5963,DDF,131552,11.898,4096,1,34.93,2.32,127.4,14.7009
SN001271,61106.0717,LSST-g,DDF,0,100000000,1024,1,34.26,2.56,135.8,14.0913,DDF,0,100000000,1024,1,34.26,2.56,135.8,14.1084
SN001271,61106.0794,LSST-i,DDF,115241,11.45,4096,1,34.91,2.52,250.4,14.848,DDF,113791,11.381,4096,1,34.91,2.52,250.4,14.8592
SN001271,61106.0891,LSST-r,DDF,0,100000000,1024,1,35.06,2.57,249.7,14.1939,DDF,0,100000000,1024,1,35.06,2.57,249.7,14.1843
SN001271,61107.1149,LSST-g,DDF,227718,20.874,4096,1,34.32,3.5,134.3,14.1126,DDF,223356,20.677,4096,1,34.32,3.5,134.3,14.1296
SN001271,61107.1286,LSST-i,DDF,0,100000000,1024,1,34.98,1.89,230,14.8804,DDF,0,100000000,1024,1,34.98,1.89,230,14.8976
SN001271,61107.1322,LSST-r,DDF,0,100000000,1024,1,35.07,2.19,211.1,14.2058,DDF,0,100000000,1024,1,35.07,2.19,211.1,14.2048
SN001271,61108.0716,LSST-g,DDF,219393,22.671,4096,1,34.08,3.17,54.14,14.1421,DDF,214999,22.443,4096,1,34.08,3.17,54.14,14.1605
SN001271,61108.0792,LSST-i,DDF,109434,11.246,4096,1,34.88,2.8,186.1,14.91,DDF,106174,11.083,4096,1,34.88,2.8,186.1,14.934
SN001271,61108.0889,LSST-r,DDF,203536,14.356,4096,1,35,3,150.8,14.2274,DDF,200174,14.239,4096,1,35,3,150.8,14.2381
SN001271,61109.1079,LSST-g,DDF,0,100000000,1024,1,34.2,1.98,64.43,14.1828,DDF,0,100000000,1024,1,34.2,1.98,64.43,14.2039
SN001271,61109.1155,LSST-i,DDF,0,100000000,1024,1,34.91,1.83,186.2,14.9603,DDF,0,100000000,1024,1,34.91,1.83,186.2,14.9927
SN001271,61109.1252,LSST-r,DDF,0,100000000,1024,1,35.02,2.07,145.2,14.2599,DDF,0,100000000,1024,1,35.02,2.07,145.2,14.2859
SN001271,61110.1397,LSST-g,DDF,0,100000000,1024,1,34.2,1.69,61.27,14.2307,DDF,0,100000000,1024,1,34.2,1.69,61.27,14.2549
SN001271,61110.1474,LSST-i,DDF,0,100000000,1024,1,34.91,1.57,181.9,15.0232,DDF,0,100000000,1024,1,34.91,1.57,181.9,15.0645
SN001271,61110.1571,LSST-r,DDF,0,100000000,1024,1,35.02,1.81,139.2,14.3016,DDF,0,100000000,1024,1,35.02,1.81,139.2,14.3444
SN001271,61111.1398,LSST-g,DDF,0,100000000,1024,1,34.15,2.45,54.42,14.2854,DDF,0,100000000,1024,1,34.15,2.45,54.42,14.3126
SN001271,61111.1475,LSST-i,DDF,92254,10.197,4096,1,34.9,2.51,172.2,15.0885,DDF,87609.3,9.944,4096,1,34.9,2.51,172.2,15.1388
SN001271,61111.1572,LSST-r,DDF,0,100000000,1024,1,34.98,2.56,122.1,14.3531,DDF,0,100000000,1024,1,34.98,2.56,122.1,14.4122
SN001265,61816.0596,LSST-g,DDF,226653,25.731,4096,1,33.84,2.7,55.13,14.1075,DDF,214974,25.062,4096,1,33.84,2.7,55.13,14.1642
SN001265,61816.0673,LSST-i,DDF,112875,12.243,4096,1,34.73,2.46,203.1,14.8757,DDF,118639,12.542,4096,1,34.73,2.46,203.1,14.8043
SN001265,61816.0745,LSST-r,DDF,214954,26.556,4096,1,33.72,2.62,83.96,14.1665,DDF,216212,26.633,4096,1,33.72,2.62,83.96,14.1632
SN001265,61817.0452,LSST-r,DDF,211782,20.199,6144,1,34.3,2.93,106.6,14.1885,DDF,213095,20.261,6144,1,34.3,2.93,106.6,14.1779
SN000190,61216.4248,LSST-r,DDF,199059,67.479,4096,1,31.62,4.12,26.62,14.2569,DDF,209270,69.16,4096,1,31.62,4.12,26.62,14.2084
SN000812,61223.4034,LSST-i,DDF,0,100000000,1024,1,31.72,1.49,61.36,14.75,DDF,0,100000000,1024,1,31.72,1.49,61.36,14.5761
SN000806,61370.141,LSST-i,DDF,0,100000000,1024,1,32.47,1.23,85.73,14.6579,DDF,0,100000000,1024,1,32.47,1.23,85.73,14.6506
SN000806,61371.1516,LSST-r,DDF,0,100000000,1024,1,31.85,1.31,49.82,14.1619,DDF,0,100000000,1024,1,31.85,1.31,49.82,14.1287
SN000806,61372.0887,LSST-r,DDF,0,100000000,1024,1,31.75,1.64,25.72,14.1061,DDF,0,100000000,1024,1,31.75,1.64,25.72,14.0922
SN000806,61372.1095,LSST-i,DDF,0,100000000,1024,1,31.67,1.49,36.59,14.6229,DDF,0,100000000,1024,1,31.67,1.49,36.59,14.6621
SN000806,61373.0998,LSST-r,DDF,0,100000000,1024,1,31.75,1.96,25.65,14.0613,DDF,0,100000000,1024,1,31.75,1.96,25.65,14.0647
SN000806,61373.1241,LSST-i,DDF,0,100000000,1024,1,31.66,1.79,36.67,14.6336,DDF,0,100000000,1024,1,31.66,1.79,36.67,14.6913
SN000806,61375.1406,LSST-r,DDF,0,100000000,1024,1,31.75,1.59,26.03,14.0148,DDF,0,100000000,1024,1,31.75,1.59,26.03,14.0395
SN000806,61375.1646,LSST-g,DDF,0,100000000,1024,1,31.63,2.64,16.19,13.8546,DDF,0,100000000,1024,1,31.63,2.64,16.19,13.8414
SN001502,61763.1696,LSST-g,DDF,0,100000000,1024,1,32.38,1.75,21.11,14.4479,DDF,0,100000000,1024,1,32.38,1.75,21.11,14.4342
SN001502,61764.1631,LSST-r,DDF,0,100000000,1024,1,31.73,1.75,24.58,14.4676,DDF,0,100000000,1024,1,31.73,1.75,24.58,14.4902
SN001502,61764.1871,LSST-i,DDF,0,100000000,1024,1,31.65,1.64,36.96,14.8331,DDF,0,100000000,1024,1,31.65,1.64,36.96,14.7997
SN001502,61765.19,LSST-g,DDF,0,100000000,1024,1,31.6,1.81,15.08,14.2777,DDF,0,100000000,1024,1,31.6,1.81,15.08,14.261
SN001502,61766.1043,LSST-g,DDF,0,100000000,1024,1,34.18,1.43,47.07,14.2444,DDF,0,100000000,1024,1,34.18,1.43,47.07,14.227
SN001502,61766.112,LSST-i,DDF,0,100000000,1024,1,34.92,1.58,156,14.8038,DDF,0,100000000,1024,1,34.92,1.58,156,14.7464
SN001502,61766.1217,LSST-r,DDF,0,100000000,1024,1,35,1.74,107.4,14.3381,DDF,0,100000000,1024,1,35,1.74,107.4,14.3513
SN001502,61767.188,LSST-g,DDF,0,100000000,1024,1,31.6,1.79,15,14.2194,DDF,0,100000000,1024,1,31.6,1.79,15,14.202
SN001502,61768.1886,LSST-r,DDF,0,100000000,1024,1,31.71,1.66,25.39,14.272,DDF,0,100000000,1024,1,31.71,1.66,25.39,14.2766
SN001502,61774.0779,LSST-g,DDF,0,100000000,1024,1,34.33,1.74,77,14.3304,DDF,0,100000000,1024,1,34.33,1.74,77,14.3318
SN001502,61774.0855,LSST-i,DDF,0,100000000,1024,1,34.93,1.73,170,15.0484,DDF,0,100000000,1024,1,34.93,1.73,170,15.0454
SN001502,61774.0952,LSST-r,DDF,0,100000000,1024,1,35.04,2.17,133.9,14.3504,DDF,0,100000000,1024,1,35.04,2.17,133.9,14.3376
SN001502,61775.1372,LSST-r,DDF,0,100000000,1024,1,31.79,1.44,32.24,14.3995,DDF,0,100000000,1024,1,31.79,1.44,32.24,14.3852
SN001502,61775.162,LSST-i,DDF,0,100000000,1024,1,31.66,1.45,40.37,15.1138,DDF,0,100000000,1024,1,31.66,1.45,40.37,15.1289
SN001270,61754.0651,LSST-g,DDF,0,100000000,1024,1,34.36,1.63,122.5,13.9577,DDF,0,100000000,1024,1,34.36,1.63,122.5,13.955
SN001270,61754.0835,LSST-i,DDF,0,100000000,1024,1,34.94,1.63,231.1,14.7877,DDF,0,100000000,1024,1,34.94,1.63,231.1,14.7277
SN001270,61754.1072,LSST-r,DDF,0,100000000,1024,1,35.08,1.61,260.9,14.0887,DDF,0,100000000,1024,1,35.08,1.61,260.9,14.016
SN001258,61079.0512,LSST-g,DDF,0,100000000,1024,1,33.38,1.83,33.3,14.3632,DDF,0,100000000,1024,1,33.38,1.83,33.3,14.4201
SN001258,61079.0599,LSST-i,DDF,0,100000000,1024,1,34.16,1.53,114,14.8771,DDF,0,100000000,1024,1,34.16,1.53,114,15.0713
SN001258,61079.0718,LSST-r,DDF,0,100000000,1024,1,34.33,1.54,81.79,14.5304,DDF,0,100000000,1024,1,34.33,1.54,81.79,14.6377
SN001258,61081.0666,LSST-r,DDF,0,100000000,1024,1,31.72,1.97,24.51,14.3594,DDF,0,100000000,1024,1,31.72,1.97,24.51,14.4123
SN001258,61087.0448,LSST-g,DDF,0,100000000,1024,1,33.37,2.2,33.46,14.1676,DDF,0,100000000,1024,1,33.37,2.2,33.46,14.2005
SN001258,61087.0509,LSST-i,DDF,108257,14.757,6144,1,34.26,2.25,122.7,14.9169,DDF,107922,14.734,6144,1,34.26,2.25,122.7,14.9176
SN001258,61087.0632,LSST-r,DDF,0,100000000,1024,1,34.22,2.15,78.49,14.2706,DDF,0,100000000,1024,1,34.22,2.15,78.49,14.2629
SN000620,61651.3022,LSST-r,DDF,0,100000000,1024,1,31.74,2.32,24.51,14.5398,DDF,0,100000000,1024,1,31.74,2.32,24.51,14.4882
SN000620,61651.3268,LSST-i,DDF,110357,49.945,4096,1,31.65,3.24,35.64,14.886,DDF,114899,50.93,4096,1,31.65,3.24,35.64,14.8447
SN000620,61654.2616,LSST-g,DDF,0,100000000,1024,1,34.18,1.56,48.72,14.3683,DDF,0,100000000,1024,1,34.18,1.56,48.72,14.3188
SN000620,61654.2692,LSST-i,DDF,0,100000000,1024,1,34.92,1.43,158.6,14.8825,DDF,0,100000000,1024,1,34.92,1.43,158.6,14.9412
SN000620,61654.2789,LSST-r,DDF,0,100000000,1024,1,35.01,1.44,110.4,14.3822,DDF,0,100000000,1024,1,35.01,1.44,110.4,14.3812
SN000634,61264.3258,LSST-g,DDF,0,100000000,1024,1,33.26,2.21,33.09,14.2628,DDF,0,100000000,1024,1,33.26,2.21,33.09,14.3218
SN000634,61264.3345,LSST-i,DDF,109363,15.885,4096,1,34.11,2.08,121.1,14.901,DDF,115120,16.291,4096,1,34.11,2.08,121.1,14.8476
SN000634,61264.3442,LSST-r,DDF,0,100000000,1024,1,34.19,2.04,79.65,14.3248,DDF,0,100000000,1024,1,34.19,2.04,79.65,14.317
SN000634,61270.2326,LSST-g,DDF,160606,32.947,6144,1,32.93,2.89,31.29,14.4795,DDF,156768,32.553,6144,1,32.93,2.89,31.29,14.5038
SN000634,61270.2371,LSST-i,DDF,84591.4,15.101,4096,1,33.97,2.5,135.3,15.182,DDF,90611.6,15.607,4096,1,33.97,2.5,135.3,15.102
SN000634,61270.2447,LSST-r,DDF,158742,19.893,4096,1,34.02,2.8,84.56,14.4904,DDF,163420,20.181,4096,1,34.02,2.8,84.56,14.4709
SN000393,61030.1014,LSST-i,DDF,0,100000000,1024,1,31.63,1.8,38.68,14.8257,DDF,0,100000000,1024,1,31.63,1.8,38.68,14.9215
SN001066,61356.208,LSST-r,DDF,0,100000000,1024,1,31.75,1.41,23.8,14.3111,DDF,0,100000000,1024,1,31.75,1.41,23.8,14.3061
SN001066,61356.232,LSST-i,DDF,0,100000000,1024,1,31.66,1.63,34.86,14.7993,DDF,0,100000000,1024,1,31.66,1.63,34.86,14.8053
SN001066,61357.2133,LSST-g,DDF,213099,30.955,4096,1,33.37,2.75,31.86,14.1829,DDF,206300,30.458,4096,1,33.37,2.75,31.86,14.2093
SN001066,61357.222,LSST-i,DDF,118787,16.324,4096,1,34.15,3.01,109.9,14.8153,DDF,117178,16.216,4096,1,34.15,3.01,109.9,14.8238
SN001066,61357.2317,LSST-r,DDF,195330,20.118,4096,1,34.22,3.74,74.26,14.2762,DDF,194426,20.072,4096,1,34.22,3.74,74.26,14.2804
SN001066,61363.2216,LSST-i,DDF,97595.8,45.951,6144,1,31.68,1.95,39.95,15.0209,DDF,0,100000000,1024,1,31.68,1.95,39.95,14.9654
SN001066,61364.2463,LSST-i,DDF,0,100000000,1024,1,31.69,1.67,41.58,15.0845,DDF,0,100000000,1024,1,31.69,1.67,41.58,15.0118
SN001066,61364.2725,LSST-r,DDF,0,100000000,1024,1,31.77,2.33,29.33,14.3778,DDF,0,100000000,1024,1,31.77,2.33,29.33,14.3825
SN001066,61364.2837,LSST-g,DDF,0,100000000,1024,1,33.37,1.72,32.49,14.3428,DDF,0,100000000,1024,1,33.37,1.72,32.49,14.3703
SN001066,61365.0469,LSST-i,DDF,87569.6,14.268,4096,1,34.13,2.18,168.5,15.1372,DDF,95837,14.899,6144,1,34.13,2.18,168.5,15.0515
SN001066,61365.0566,LSST-r,DDF,0,100000000,1024,1,34.27,2.3,162.9,14.4193,DDF,0,100000000,1024,1,34.27,2.3,162.9,14.4212
SN001072,61264.3678,LSST-r,DDF,0,100000000,1024,1,31.74,1.95,24.36,14.4018,DDF,0,100000000,1024,1,31.74,1.95,24.36,14.6353
SN001072,61264.3924,LSST-i,DDF,0,100000000,1024,1,31.66,1.83,35.72,14.7788,DDF,0,100000000,1024,1,31.66,1.83,35.72,14.8516
SN001072,61272.123,LSST-g,DDF,0,100000000,1024,1,34.09,2.85,93.38,14.0226,DDF,0,100000000,1024,1,34.09,2.85,93.38,14.0039
SN001072,61272.1335,LSST-i,DDF,116448,11.458,6144,1,34.9,2.38,205.5,14.8327,DDF,114576,11.369,6144,1,34.9,2.38,205.5,14.8507
SN001072,61272.1403,LSST-r,DDF,0,100000000,1024,1,34.95,2.48,157.3,14.1432,DDF,0,100000000,1024,1,34.95,2.48,157.3,14.1427
SN001072,61273.2936,LSST-i,DDF,0,100000000,1024,1,31.67,1.68,35.4,14.8723,DDF,0,100000000,1024,1,31.67,1.68,35.4,14.876
SN001072,61273.3187,LSST-r,DDF,0,100000000,1024,1,31.75,1.56,24.5,14.1717,DDF,0,100000000,1024,1,31.75,1.56,24.5,14.1627
SN001072,61274.3423,LSST-g,DDF,0,100000000,1024,1,31.67,1.78,15.28,14.1039,DDF,0,100000000,1024,1,31.67,1.78,15.28,14.0549
SN001072,61274.3622,LSST-r,DDF,0,100000000,1024,1,31.74,1.98,24.68,14.2064,DDF,0,100000000,1024,1,31.74,1.98,24.68,14.1939
SN001714,61097.1722,LSST-g,DDF,0,100000000,1024,1,31.8,2.02,29.83,14.3534,DDF,0,100000000,1024,1,31.8,2.02,29.83,14.344
SN001714,61097.1962,LSST-r,DDF,0,100000000,1024,1,31.78,1.94,34.53,14.4766,DDF,0,100000000,1024,1,31.78,1.94,34.53,14.4569
SN001714,61107.2504,LSST-i,DDF,99811.2,48.361,4096,1,31.63,2.57,52.71,15.0095,DDF,97567.1,47.841,4096,1,31.63,2.57,52.71,15.0309
SN001714,61108.1855,LSST-r,DDF,0,100000000,1024,1,31.8,2.02,41.48,14.3413,DDF,0,100000000,1024,1,31.8,2.02,41.48,14.3771
SN001714,61108.2094,LSST-i,DDF,94632.3,46.067,6144,1,31.65,1.97,47.14,15.0626,DDF,92297.3,45.51,6144,1,31.65,1.97,47.14,15.0878
SN000422,61698.1455,LSST-g,DDF,0,100000000,1024,1,34.22,1.61,61.98,14.498,DDF,0,100000000,1024,1,34.22,1.61,61.98,14.5481
SN000422,61698.1578,LSST-i,DDF,0,100000000,1024,1,34.96,1.6,196.3,14.9411,DDF,0,100000000,1024,1,34.96,1.6,196.3,15.0995
SN000422,61698.1665,LSST-r,DDF,0,100000000,1024,1,35.08,1.94,160.1,14.619,DDF,0,100000000,1024,1,35.08,1.94,160.1,14.7119
SN000422,61699.2016,LSST-g,DDF,0,100000000,1024,1,31.79,1.67,23.07,14.3654,DDF,0,100000000,1024,1,31.79,1.67,23.07,14.4084
SN000422,61699.3692,LSST-i,DDF,0,100000000,1024,1,31.68,1.49,49.29,14.8465,DDF,0,100000000,1024,1,31.68,1.49,49.29,14.9261
SN000422,61701.33,LSST-r,DDF,0,100000000,1024,1,31.79,1.84,30.15,14.3406,DDF,0,100000000,1024,1,31.79,1.84,30.15,14.3445
SN000422,61701.3413,LSST-i,DDF,0,100000000,1024,1,31.67,1.77,38.73,14.7862,DDF,0,100000000,1024,1,31.67,1.77,38.73,14.7593
SN000422,61703.361,LSST-i,DDF,0,100000000,1024,1,31.66,1.53,40.15,14.8031,DDF,0,100000000,1024,1,31.66,1.53,40.15,14.705
SN000422,61704.316,LSST-r,DDF,0,100000000,1024,1,32.49,2.07,34.7,14.2375,DDF,0,100000000,1024,1,32.49,2.07,34.7,14.1928
SN000422,61706.2896,LSST-g,DDF,218501,21.896,4096,1,34.15,3.22,47.52,14.1605,DDF,215121,21.727,6144,1,34.15,3.22,47.52,14.1715
SN000422,61706.2972,LSST-i,DDF,111004,11.082,4096,1,34.91,2.44,158.1,14.8862,DDF,124055,11.704,4096,1,34.91,2.44,158.1,14.7727
SN000422,61706.3069,LSST-r,DDF,0,100000000,1024,1,35,1.65,110.2,14.2361,DDF,0,100000000,1024,1,35,1.65,110.2,14.1842
SN000422,61707.3096,LSST-r,DDF,0,100000000,1024,1,31.75,1.6,24.74,14.2522,DDF,0,100000000,1024,1,31.75,1.6,24.74,14.2035
SN000422,61709.312,LSST-r,DDF,0,100000000,1024,1,31.74,1.77,24.64,14.3128,DDF,0,100000000,1024,1,31.74,1.77,24.64,14.279
SN000422,61711.3118,LSST-g,DDF,0,100000000,1024,1,31.64,1.82,15.19,14.3693,DDF,0,100000000,1024,1,31.64,1.82,15.19,14.3737
SN000344,61342.1425,LSST-g,DDF,136931,23.002,4096,1,33.55,2.55,84.78,14.6608,DDF,127485,22.208,4096,1,33.55,2.55,84.78,14.7383
SN000344,61342.1491,LSST-i,DDF,0,100000000,1024,1,34.17,1.83,152.7,15.0033,DDF,0,100000000,1024,1,34.17,1.83,152.7,15.0308
SN000344,61342.1589,LSST-r,DDF,0,100000000,1024,1,34.32,2.26,146.4,14.6377,DDF,0,100000000,1024,1,34.32,2.26,146.4,14.6938
SN000350,61369.046,LSST-g,DDF,0,100000000,1024,1,34.42,1.99,183.2,14.4453,DDF,0,100000000,1024,1,34.42,1.99,183.2,14.3724
SN000350,61369.0622,LSST-i,DDF,0,100000000,1024,1,35.07,1.81,270.4,14.8938,DDF,0,100000000,1024,1,35.07,1.81,270.4,14.9246
SN000350,61369.0633,LSST-r,DDF,0,100000000,1024,1,35.13,2.03,285.1,14.5568,DDF,0,100000000,1024,1,35.13,2.03,285.1,14.4998
SN000350,61377.0554,LSST-g,DDF,0,100000000,1024,1,32.42,1.56,21.76,14.2904,DDF,0,100000000,1024,1,32.42,1.56,21.76,14.2818
SN000350,61377.0802,LSST-r,DDF,0,100000000,1024,1,32.49,1.85,35.17,14.3259,DDF,0,100000000,1024,1,32.49,1.85,35.17,14.3224
SN000595,61678.3377,LSST-g,DDF,0,100000000,1024,1,34.15,1.56,45.68,13.9774,DDF,0,100000000,1024,1,34.15,1.56,45.68,14.0862
SN000595,61678.3453,LSST-i,DDF,0,100000000,1024,1,34.92,1.53,156.4,14.6314,DDF,0,100000000,1024,1,34.92,1.53,156.4,14.6359
SN000595,61678.355,LSST-r,DDF,0,100000000,1024,1,34.99,1.51,106.3,14.2147,DDF,0,100000000,1024,1,34.99,1.51,106.3,14.2465
SN000595,61679.2859,LSST-r,DDF,0,100000000,1024,1,31.73,1.61,24.05,14.1424,DDF,0,100000000,1024,1,31.73,1.61,24.05,14.1673
SN000595,61682.2744,LSST-i,DDF,0,100000000,1024,1,31.66,1.65,35.58,14.6119,DDF,0,100000000,1024,1,31.66,1.65,35.58,14.6424
SN000595,61683.3841,LSST-r,DDF,0,100000000,1024,1,31.77,1.88,28.59,13.9735,DDF,0,100000000,1024,1,31.77,1.88,28.59,13.9732
SN000595,61687.1446,LSST-g,DDF,0,100000000,1024,1,33.43,1.84,81.14,13.8412,DDF,0,100000000,1024,1,33.43,1.84,81.14,13.8318
SN000595,61687.1512,LSST-i,DDF,0,100000000,1024,1,34.12,1.84,145.8,14.7442,DDF,0,100000000,1024,1,34.12,1.84,145.8,14.7325
SN000595,61687.1733,LSST-r,DDF,0,100000000,1024,1,34.35,1.96,127.4,13.9783,DDF,0,100000000,1024,1,34.35,1.96,127.4,13.9679
SN000595,61689.2937,LSST-i,DDF,0,100000000,1024,1,31.69,2.08,43.23,14.8165,DDF,0,100000000,1024,1,31.69,2.08,43.23,14.7669
SN000595,61691.3015,LSST-i,DDF,0,100000000,1024,1,31.71,1.94,52.1,14.9208,DDF,0,100000000,1024,1,31.71,1.94,52.1,14.8368
SN000581,60940.3081,LSST-g,DDF,0,100000000,1024,1,32.41,2.06,23.26,14.5559,DDF,0,100000000,1024,1,32.41,2.06,23.26,14.5974
SN000581,60940.3312,LSST-r,DDF,0,100000000,1024,1,32.5,1.58,37.35,14.6135,DDF,0,100000000,1024,1,32.5,1.58,37.35,14.6862
SN000581,60951.1738,LSST-i,DDF,80211.6,43.29,6144,1,31.66,2.97,50.96,15.2327,DDF,80071.6,43.255,6144,1,31.66,2.97,50.96,15.2378
SN001674,61799.0761,LSST-r,DDF,0,100000000,1024,1,31.73,1.8,24.09,14.2153,DDF,0,100000000,1024,1,31.73,1.8,24.09,14.1228
SN001112,61322.1957,LSST-g,DDF,0,100000000,1024,1,34.17,1.41,53.38,14.3853,DDF,0,100000000,1024,1,34.17,1.41,53.38,14.2667
SN001112,61322.2033,LSST-i,DDF,0,100000000,1024,1,34.92,1.29,169.4,14.9408,DDF,0,100000000,1024,1,34.92,1.29,169.4,14.8897
