FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S,_merge
SN001572,61281.3541,LSST-i,DDF,128697.0,51.891,4096,1.0,31.72,1.38,72.49,14.7206,DDF,129166.0,51.984,4096,1.0,31.72,1.38,72.49,14.7244,both
SN001574,61276.3309,LSST-i,DDF,105909.0,47.485,4096,1.0,31.69,1.36,45.72,14.9388,DDF,100251.0,46.212,4096,1.0,31.69,1.36,45.72,15.002,both
SN001574,61276.3549,LSST-r,DDF,152794.0,53.571,6144,1.0,31.82,1.44,35.6,14.5394,DDF,149032.0,52.91,6144,1.0,31.82,1.44,35.6,14.5655,both
SN001575,61188.4319,LSST-r,DDF,237054.0,53.649,4096,1.0,32.32,3.28,65.27,14.0586,DDF,231229.0,53.005,4096,1.0,32.32,3.28,65.27,14.0874,both
SN001576,61456.0911,LSST-r,DDF,151059.0,58.483,6144,1.0,31.79,4.86,68.51,14.5512,DDF,151587.0,58.569,6144,1.0,31.79,4.86,68.51,14.5409,both
SN001576,61456.1147,LSST-i,DDF,110203.0,50.877,4096,1.0,31.63,2.25,64.8,14.8896,DDF,97678.6,48.056,4096,1.0,31.63,2.25,64.8,15.0264,both
SN001576,61460.1281,LSST-g,DDF,237486.0,23.095,4096,1.0,34.14,2.35,163.2,14.0663,DDF,231804.0,22.822,4096,1.0,34.14,2.35,163.2,14.08,both
SN001576,61460.1358,LSST-i,DDF,127268.0,12.427,4096,1.0,34.83,2.29,249.1,14.7442,DDF,110082.0,11.59,4096,1.0,34.83,2.29,249.1,14.9001,both
SN001576,61460.1455,LSST-r,DDF,204663.0,15.095,4096,1.0,34.91,2.48,245.4,14.2325,DDF,205631.0,15.129,4096,1.0,34.91,2.48,245.4,14.2135,both
SN001576,61467.0332,LSST-g,DDF,211982.0,30.997,4096,1.0,33.36,1.58,34.68,14.1881,DDF,204780.0,30.467,4096,1.0,33.36,1.58,34.68,14.2213,both
SN001576,61467.0398,LSST-i,DDF,100915.0,15.098,4096,1.0,34.13,1.85,119.7,14.9927,DDF,98154.2,14.893,4096,1.0,34.13,1.85,119.7,15.018,both
SN001576,61467.0495,LSST-r,DDF,194267.0,20.174,4096,1.0,34.2,1.75,81.71,14.2839,DDF,212859.0,21.115,4096,1.0,34.2,1.75,81.71,14.1804,both
SN001577,61493.1861,LSST-r,DDF,186424.0,61.351,4096,1.0,31.75,2.52,37.33,14.3248,DDF,177066.0,59.81,4096,1.0,31.75,2.52,37.33,14.37,both
SN001577,61493.2099,LSST-i,DDF,130432.0,55.046,4096,1.0,31.61,2.24,46.22,14.7149,DDF,115622.0,51.902,4096,1.0,31.61,2.24,46.22,14.8488,both
SN001577,61494.0959,LSST-g,DDF,242647.0,23.059,4096,1.0,34.15,2.24,53.96,14.0439,DDF,233774.0,22.634,4096,1.0,34.15,2.24,53.96,14.0768,both
SN001577,61494.1035,LSST-i,DDF,134081.0,12.197,4096,1.0,34.9,1.98,172.0,14.6768,DDF,122320.0,11.656,4096,1.0,34.9,1.98,172.0,14.7808,both
SN001577,61494.1133,LSST-r,DDF,199132.0,14.278,4096,1.0,34.98,2.31,121.5,14.2499,DDF,195148.0,14.135,4096,1.0,34.98,2.31,121.5,14.2784,both
SN001577,61496.1128,LSST-g,DDF,260120.0,23.872,4096,1.0,34.15,2.12,53.88,13.9605,DDF,257847.0,23.767,4096,1.0,34.15,2.12,53.88,13.9799,both
SN001577,61496.1205,LSST-i,DDF,137068.0,12.325,4096,1.0,34.9,1.89,172.8,14.6672,DDF,129133.0,11.967,4096,1.0,34.9,1.89,172.8,14.7124,both
SN001577,61496.1302,LSST-r,DDF,222173.0,15.07,4096,1.0,34.98,2.04,122.0,14.1317,DDF,223526.0,15.116,4096,1.0,34.98,2.04,122.0,14.1299,both
SN001577,61497.0577,LSST-r,DDF,227717.0,67.8,4096,1.0,31.74,1.72,27.29,14.0999,DDF,231351.0,68.337,4096,1.0,31.74,1.72,27.29,14.0877,both
SN001577,61497.0781,LSST-i,DDF,133709.0,54.363,4096,1.0,31.65,1.84,38.47,14.6842,DDF,131655.0,53.948,4096,1.0,31.65,1.84,38.47,14.7067,both
SN001577,61498.0872,LSST-g,DDF,264971.0,23.976,4096,1.0,34.16,1.67,54.14,13.9403,DDF,263057.0,23.89,4096,1.0,34.16,1.67,54.14,13.9525,both
SN001577,61498.0948,LSST-i,DDF,130121.0,11.99,4096,1.0,34.9,1.56,172.2,14.7154,DDF,131208.0,12.04,4096,1.0,34.9,1.56,172.2,14.7183,both
SN001577,61498.1046,LSST-r,DDF,232040.0,15.32,4096,1.0,34.99,1.64,121.8,14.0764,DDF,239902.0,15.577,4096,1.0,34.99,1.64,121.8,14.0558,both
SN001577,61499.0808,LSST-g,DDF,266802.0,22.763,4096,1.0,34.28,1.39,57.19,13.9409,DDF,261293.0,22.526,4096,1.0,34.28,1.39,57.19,13.9525,both
SN001577,61499.0849,LSST-i,DDF,126111.0,11.739,4096,1.0,34.91,1.34,172.6,14.7469,DDF,127235.0,11.791,4096,1.0,34.91,1.34,172.6,14.7354,both
SN001577,61499.0968,LSST-r,DDF,236499.0,15.045,4096,1.0,35.05,1.69,124.9,14.065,DDF,243435.0,15.264,4096,1.0,35.05,1.69,124.9,14.0398,both
SN001577,61501.0393,LSST-g,DDF,261698.0,75.706,4096,1.0,31.65,1.85,17.1,13.9598,DDF,257160.0,75.047,4096,1.0,31.65,1.85,17.1,13.9756,both
SN001577,61505.0389,LSST-g,DDF,236639.0,13.162,4096,1.0,35.34,1.89,94.65,14.0731,DDF,227213.0,12.897,4096,1.0,35.34,1.89,94.65,14.1072,both
SN001577,61505.0465,LSST-i,DDF,103671.0,6.2049,4096,1.0,36.09,1.83,300.9,14.9509,DDF,106139.0,6.2773,4096,1.0,36.09,1.83,300.9,14.9408,both
SN001577,61505.0563,LSST-r,DDF,214136.0,8.5133,4096,1.0,36.18,1.98,211.5,14.1765,DDF,213625.0,8.5032,4096,1.0,36.18,1.98,211.5,14.1808,both
SN001577,61506.0669,LSST-g,DDF,224781.0,22.095,4096,1.0,34.16,2.31,54.1,14.119,DDF,218565.0,21.788,4096,1.0,34.16,2.31,54.1,14.1565,both
SN001577,61506.0745,LSST-i,DDF,99506.7,10.579,4096,1.0,34.9,2.51,171.9,15.0107,DDF,99404.2,10.574,4096,1.0,34.9,2.51,171.9,15.0094,both
SN001577,61506.0843,LSST-r,DDF,204256.0,14.465,4096,1.0,34.98,2.48,121.6,14.2272,DDF,199892.0,14.311,4096,1.0,34.98,2.48,121.6,14.2404,both
SN001578,61754.199,LSST-g,DDF,293482.0,32.141,4096,1.0,33.64,1.44,137.2,13.8365,DDF,287072.0,31.79,4096,1.0,33.64,1.44,137.2,13.8526,both
SN001578,61754.2056,LSST-i,DDF,143159.0,17.396,4096,1.0,34.2,1.46,173.6,14.6153,DDF,129086.0,16.529,4096,1.0,34.2,1.46,173.6,14.7266,both
SN001578,61754.2153,LSST-r,DDF,243590.0,21.126,4096,1.0,34.35,1.45,186.3,14.0309,DDF,244891.0,21.182,4096,1.0,34.35,1.45,186.3,14.0286,both
SN001578,61759.1996,LSST-g,DDF,287042.0,34.132,6144,1.0,33.48,1.53,45.16,13.8552,DDF,273442.0,33.314,6144,1.0,33.48,1.53,45.16,13.9152,both
SN001578,61759.2063,LSST-i,DDF,125449.0,16.548,4096,1.0,34.16,1.45,123.7,14.7497,DDF,109151.0,15.444,4096,1.0,34.16,1.45,123.7,14.9056,both
SN001578,61759.216,LSST-r,DDF,252656.0,22.268,4096,1.0,34.27,1.45,96.24,13.9939,DDF,248840.0,22.099,4096,1.0,34.27,1.45,96.24,14.0061,both
SN001578,61760.2121,LSST-r,DDF,249848.0,50.261,4096,1.0,32.49,1.58,37.75,14.0126,DDF,244334.0,49.704,4096,1.0,32.49,1.58,37.75,14.0255,both
SN001578,61760.2363,LSST-g,DDF,281964.0,54.87,4096,1.0,32.43,1.69,28.4,13.8785,DDF,264702.0,53.166,4096,1.0,32.43,1.69,28.4,13.9415,both
SN001578,61762.2063,LSST-r,DDF,236470.0,69.701,4096,1.0,31.72,1.56,24.61,14.0728,DDF,232173.0,69.066,4096,1.0,31.72,1.56,24.61,14.0861,both
SN001578,61762.2301,LSST-i,DDF,113268.0,50.467,4096,1.0,31.63,1.61,37.51,14.8626,DDF,101020.0,47.686,4096,1.0,31.63,1.61,37.51,14.9848,both
SN001580,61374.0617,LSST-g,DDF,146374.0,56.376,4096,1.0,31.66,1.8,16.55,14.5911,DDF,153841.0,57.793,4096,1.0,31.66,1.8,16.55,14.531,both
SN001580,61374.0856,LSST-r,DDF,132488.0,51.524,4096,1.0,31.75,1.8,26.28,14.7014,DDF,138641.0,52.701,4096,1.0,31.75,1.8,26.28,14.6516,both
SN001580,61379.1095,LSST-r,DDF,188531.0,61.726,4096,1.0,31.74,1.96,26.32,14.3107,DDF,189134.0,61.824,4096,1.0,31.74,1.96,26.32,14.3099,both
SN001580,61379.1322,LSST-i,DDF,119323.0,51.051,4096,1.0,31.66,1.52,37.9,14.8227,DDF,111935.0,49.457,4096,1.0,31.66,1.52,37.9,14.8677,both
SN001581,60932.3783,LSST-i,DDF,119511.0,51.208,6144,1.0,31.67,2.51,38.92,14.8062,DDF,115002.0,50.253,6144,1.0,31.67,2.51,38.92,14.8355,both
SN001581,60938.28,LSST-g,DDF,242401.0,73.518,4096,1.0,31.63,1.53,14.6,14.0347,DDF,230759.0,71.732,4096,1.0,31.63,1.53,14.6,14.099,both
SN001581,60939.2952,LSST-g,DDF,238184.0,51.593,4096,1.0,32.38,1.58,20.55,14.052,DDF,227982.0,50.477,4096,1.0,32.38,1.58,20.55,14.1091,both
SN001581,60939.3191,LSST-r,DDF,211056.0,46.184,4096,1.0,32.49,1.39,33.86,14.1785,DDF,215768.0,46.696,4096,1.0,32.49,1.39,33.86,14.1631,both
SN001582,61756.1911,LSST-r,DDF,233620.0,65.651,6144,1.0,31.84,1.52,44.72,14.0779,DDF,230277.0,65.182,6144,1.0,31.84,1.52,44.72,14.0911,both
SN001582,61756.2152,LSST-i,DDF,141240.0,55.401,4096,1.0,31.67,1.63,48.1,14.6269,DDF,141005.0,55.355,4096,1.0,31.67,1.63,48.1,14.6291,both
SN001582,61763.1497,LSST-g,DDF,267474.0,76.169,4096,1.0,31.66,1.65,15.02,13.9305,DDF,271456.0,76.733,4096,1.0,31.66,1.65,15.02,13.918,both
SN001582,61763.1744,LSST-r,DDF,238620.0,69.706,4096,1.0,31.73,1.71,24.69,14.0543,DDF,221685.0,67.191,4096,1.0,31.73,1.71,24.69,14.1374,both
SN001582,61764.1654,LSST-r,DDF,231311.0,68.312,4096,1.0,31.74,1.68,24.45,14.0843,DDF,214069.0,65.722,4096,1.0,31.74,1.68,24.45,14.1636,both
SN001582,61764.1893,LSST-i,DDF,113496.0,49.993,4096,1.0,31.65,1.42,36.62,14.8589,DDF,116032.0,50.545,4096,1.0,31.65,1.42,36.62,14.8387,both
SN001582,61765.1875,LSST-g,DDF,251267.0,53.237,4096,1.0,32.37,1.6,21.45,14.0004,DDF,248150.0,52.906,4096,1.0,32.37,1.6,21.45,14.0069,both
SN001582,61766.1043,LSST-g,DDF,241891.0,22.694,4096,1.0,34.18,1.43,47.07,14.0421,DDF,237466.0,22.486,4096,1.0,34.18,1.43,47.07,14.0598,both
SN001582,61766.112,LSST-i,DDF,103257.0,10.585,4096,1.0,34.92,1.58,156.0,14.9654,DDF,107357.0,10.791,4096,1.0,34.92,1.58,156.0,14.9143,both
SN001582,61766.1217,LSST-r,DDF,213786.0,14.636,4096,1.0,35.0,1.74,107.4,14.1724,DDF,202632.0,14.25,4096,1.0,35.0,1.74,107.4,14.2385,both
SN001584,60963.2266,LSST-r,DDF,182085.0,60.39,4096,1.0,31.75,2.0,26.31,14.3565,DDF,183780.0,60.669,4096,1.0,31.75,2.0,26.31,14.3364,both
SN001584,60964.1785,LSST-g,DDF,231883.0,50.234,4096,1.0,32.41,2.26,23.62,14.082,DDF,234511.0,50.517,4096,1.0,32.41,2.26,23.62,14.0772,both
SN001584,60965.1503,LSST-r,DDF,205430.0,65.105,4096,1.0,31.72,2.58,26.66,14.2126,DDF,210625.0,65.919,4096,1.0,31.72,2.58,26.66,14.1835,both
SN001584,60969.197,LSST-i,DDF,125283.0,52.389,4096,1.0,31.66,1.87,37.36,14.758,DDF,125834.0,52.503,4096,1.0,31.66,1.87,37.36,14.7476,both
SN001584,60970.2395,LSST-i,DDF,121801.0,51.614,4096,1.0,31.66,1.68,37.74,14.7869,DDF,121730.0,51.599,4096,1.0,31.66,1.68,37.74,14.7787,both
SN001584,60972.2407,LSST-i,DDF,116831.0,50.533,4096,1.0,31.66,1.58,37.78,14.832,DDF,115812.0,50.314,4096,1.0,31.66,1.58,37.78,14.8328,both
SN001584,60975.1937,LSST-r,DDF,209794.0,64.479,4096,1.0,31.76,1.71,26.44,14.2012,DDF,214437.0,65.187,4096,1.0,31.76,1.71,26.44,14.1744,both
SN001584,60975.2195,LSST-i,DDF,103625.0,47.65,4096,1.0,31.66,1.71,37.44,14.9653,DDF,101725.0,47.216,4096,1.0,31.66,1.71,37.44,14.9865,both
SN001586,61058.1029,LSST-g,DDF,217674.0,31.272,4096,1.0,33.37,2.05,32.53,14.1526,DDF,214528.0,31.045,4096,1.0,33.37,2.05,32.53,14.1621,both
SN001586,61058.1116,LSST-i,DDF,117244.0,16.0,4096,1.0,34.16,1.56,113.1,14.817,DDF,119954.0,16.182,4096,1.0,34.16,1.56,113.1,14.7996,both
SN001586,61058.1203,LSST-r,DDF,193525.0,28.043,4096,1.0,33.48,1.64,54.34,14.2776,DDF,200558.0,28.547,4096,1.0,33.48,1.64,54.34,14.2421,both
SN001586,61059.0594,LSST-r,DDF,197980.0,28.378,6144,1.0,33.48,2.04,53.47,14.262,DDF,206412.0,28.974,6144,1.0,33.48,2.04,53.47,14.2094,both
SN001586,61062.0415,LSST-i,DDF,105784.0,33.739,4096,1.0,32.43,1.48,56.59,14.9416,DDF,103705.0,33.409,4096,1.0,32.43,1.48,56.59,14.9645,both
SN001586,61065.1947,LSST-g,DDF,176900.0,30.076,4096,1.0,33.23,2.01,33.29,14.3859,DDF,176745.0,30.063,4096,1.0,33.23,2.01,33.29,14.3828,both
SN001586,61065.2034,LSST-i,DDF,87717.8,14.437,4096,1.0,34.08,1.84,126.9,15.1471,DDF,78347.1,13.658,4096,1.0,34.08,1.84,126.9,15.2541,both
SN001586,61065.2131,LSST-r,DDF,167706.0,19.469,4096,1.0,34.12,2.05,83.53,14.439,DDF,174982.0,19.885,4096,1.0,34.12,2.05,83.53,14.3935,both
SN001588,61704.3526,LSST-r,DDF,140177.0,53.464,6144,1.0,31.73,1.71,25.05,14.6278,DDF,146338.0,54.623,6144,1.0,31.73,1.71,25.05,14.5864,both
SN001588,61705.2658,LSST-r,DDF,154374.0,55.834,4096,1.0,31.74,1.75,23.69,14.5277,DDF,157615.0,56.415,4096,1.0,31.74,1.75,23.69,14.5046,both
SN001588,61705.3376,LSST-i,DDF,113196.0,49.739,4096,1.0,31.66,1.65,35.42,14.8697,DDF,110710.0,49.194,4096,1.0,31.66,1.65,35.42,14.8902,both
SN001588,61707.2495,LSST-g,DDF,206458.0,30.029,4096,1.0,33.4,1.43,32.4,14.2131,DDF,207102.0,30.076,4096,1.0,33.4,1.43,32.4,14.2079,both
SN001588,61707.2582,LSST-i,DDF,120556.0,16.131,4096,1.0,34.17,1.33,110.8,14.8012,DDF,123306.0,16.313,4096,1.0,34.17,1.33,110.8,14.78,both
SN001588,61707.2679,LSST-r,DDF,180467.0,19.087,4096,1.0,34.24,1.77,74.89,14.3635,DDF,178642.0,18.99,4096,1.0,34.24,1.77,74.89,14.3751,both
SN001588,61708.2648,LSST-r,DDF,190206.0,61.957,4096,1.0,31.74,1.71,23.81,14.3123,DDF,184378.0,61.003,4096,1.0,31.74,1.71,23.81,14.3377,both
SN001588,61708.2886,LSST-i,DDF,121396.0,51.516,4096,1.0,31.66,1.75,35.17,14.7959,DDF,124960.0,52.26,4096,1.0,31.66,1.75,35.17,14.7586,both
SN001588,61709.3158,LSST-r,DDF,195674.0,63.128,4096,1.0,31.73,1.67,24.01,14.277,DDF,188912.0,62.03,4096,1.0,31.73,1.67,24.01,14.314,both
SN001588,61710.226,LSST-g,DDF,222430.0,70.105,4096,1.0,31.64,1.64,14.46,14.1404,DDF,219978.0,69.718,4096,1.0,31.64,1.64,14.46,14.1436,both
SN001588,61710.25,LSST-r,DDF,198538.0,63.597,4096,1.0,31.73,1.81,23.73,14.2608,DDF,188308.0,61.941,4096,1.0,31.73,1.81,23.73,14.3051,both
SN001588,61714.1712,LSST-r,DDF,186310.0,60.754,4096,1.0,31.76,1.47,27.03,14.3233,DDF,177998.0,59.386,4096,1.0,31.76,1.47,27.03,14.3692,both
SN001588,61714.1954,LSST-i,DDF,101229.0,47.043,4096,1.0,31.66,1.56,36.04,14.9865,DDF,103592.0,47.584,4096,1.0,31.66,1.56,36.04,14.9593,both
SN001588,61716.2891,LSST-i,DDF,88524.5,44.032,4096,1.0,31.66,1.65,35.14,15.1309,DDF,89001.0,44.149,4096,1.0,31.66,1.65,35.14,15.1333,both
SN001589,61015.0528,LSST-g,DDF,181573.0,18.128,6144,1.0,34.36,1.49,116.7,14.3533,DDF,190446.0,18.564,6144,1.0,34.36,1.49,116.7,14.307,both
SN001589,61015.0694,LSST-i,DDF,102412.0,10.146,4096,1.0,35.01,1.48,233.4,14.9745,DDF,94071.4,9.7304,4096,1.0,35.01,1.48,233.4,15.064,both
SN001589,61015.0702,LSST-r,DDF,172243.0,12.521,4096,1.0,35.11,1.53,217.8,14.4103,DDF,172189.0,12.52,4096,1.0,35.11,1.53,217.8,14.4126,both
SN001589,61016.2033,LSST-r,DDF,168770.0,56.702,4096,1.0,31.85,3.54,52.55,14.4317,DDF,168371.0,56.638,4096,1.0,31.85,3.54,52.55,14.4287,both
SN001589,61016.2273,LSST-i,DDF,97852.2,48.125,4096,1.0,31.68,3.85,52.62,15.0198,DDF,90560.7,46.485,4096,1.0,31.68,3.85,52.62,15.1143,both
SN001589,61020.1103,LSST-g,DDF,141113.0,17.42,4096,1.0,34.17,1.68,47.01,14.6194,DDF,150870.0,18.011,4096,1.0,34.17,1.68,47.01,14.5469,both
SN001589,61020.1659,LSST-i,DDF,77391.9,9.1956,4096,1.0,34.92,1.87,156.6,15.2855,DDF,72113.3,8.8813,4096,1.0,34.92,1.87,156.6,15.3564,both
SN001589,61020.1756,LSST-r,DDF,142102.0,12.002,4096,1.0,34.99,2.07,107.9,14.6177,DDF,146292.0,12.177,4096,1.0,34.99,2.07,107.9,14.587,both
SN001590,61734.2917,LSST-g,DDF,231350.0,25.646,4096,1.0,33.87,3.0,54.53,14.0885,DDF,232992.0,25.737,4096,1.0,33.87,3.0,54.53,14.0817,both
SN001590,61734.2994,LSST-i,DDF,126698.0,12.515,4096,1.0,34.8,2.47,197.0,14.738,DDF,134061.0,12.864,4096,1.0,34.8,2.47,197.0,14.6842,both
SN001590,61734.309,LSST-r,DDF,200336.0,15.017,4096,1.0,34.88,2.5,133.6,14.2449,DDF,192255.0,14.713,4096,1.0,34.88,2.5,133.6,14.2865,both
SN001590,61735.3092,LSST-g,DDF,237103.0,24.793,6144,1.0,33.97,3.05,55.84,14.0619,DDF,236696.0,24.772,6144,1.0,33.97,3.05,55.84,14.0545,both
SN001590,61735.3168,LSST-i,DDF,126265.0,12.359,4096,1.0,34.83,2.85,190.7,14.7467,DDF,133751.0,12.708,4096,1.0,34.83,2.85,190.7,14.6811,both
SN001590,61736.2902,LSST-g,DDF,239620.0,25.886,4096,1.0,33.89,3.72,54.55,14.0481,DDF,239440.0,25.876,4096,1.0,33.89,3.72,54.55,14.041,both
SN001590,61736.2978,LSST-i,DDF,123292.0,12.305,4096,1.0,34.81,2.58,195.5,14.7709,DDF,131972.0,12.718,4096,1.0,34.81,2.58,195.5,14.6976,both
SN001590,61736.3075,LSST-r,DDF,211851.0,15.373,4096,1.0,34.89,2.64,132.7,14.1784,DDF,204273.0,15.098,4096,1.0,34.89,2.64,132.7,14.228,both
SN001590,61737.3094,LSST-g,DDF,241534.0,24.425,4096,1.0,34.02,1.97,56.56,14.0456,DDF,242831.0,24.49,4096,1.0,34.02,1.97,56.56,14.0396,both
SN001590,61737.317,LSST-i,DDF,119964.0,11.853,4096,1.0,34.85,2.15,189.7,14.8,DDF,129368.0,12.3,4096,1.0,34.85,2.15,189.7,14.723,both
SN001590,61738.2859,LSST-r,DDF,215646.0,15.786,4096,1.0,34.85,2.33,133.3,14.1654,DDF,204609.0,15.379,4096,1.0,34.85,2.33,133.3,14.2243,both
SN001590,61738.289,LSST-g,DDF,239285.0,18.203,4096,1.0,34.65,2.72,76.87,14.0532,DDF,237985.0,18.154,4096,1.0,34.65,2.72,76.87,14.0493,both
SN001590,61738.2953,LSST-i,DDF,117070.0,8.7049,4096,1.0,35.5,2.3,268.6,14.829,DDF,125278.0,8.9975,4096,1.0,35.5,2.3,268.6,14.7527,both
SN001590,61739.2943,LSST-r,DDF,214189.0,10.984,4096,1.0,35.63,2.33,187.4,14.1755,DDF,199331.0,10.598,4096,1.0,35.63,2.33,187.4,14.2396,both
SN001590,61739.2973,LSST-g,DDF,234117.0,24.383,4096,1.0,33.99,1.98,56.0,14.0726,DDF,236876.0,24.526,4096,1.0,33.99,1.98,56.0,14.0715,both
SN001590,61739.3016,LSST-i,DDF,112769.0,11.009,4096,1.0,34.94,1.88,201.7,14.8595,DDF,121556.0,11.423,4096,1.0,34.94,1.88,201.7,14.7876,both
SN001590,61740.2948,LSST-g,DDF,227954.0,24.322,4096,1.0,33.97,3.38,55.42,14.1022,DDF,227887.0,24.319,4096,1.0,33.97,3.38,55.42,14.1045,both
SN001590,61740.3024,LSST-i,DDF,109641.0,11.431,4096,1.0,34.84,2.43,190.8,14.8891,DDF,116801.0,11.789,4096,1.0,34.84,2.43,190.8,14.8244,both
SN001590,61740.3121,LSST-r,DDF,209169.0,14.966,4096,1.0,34.93,1.89,131.5,14.1976,DDF,195848.0,14.484,4096,1.0,34.93,1.89,131.5,14.2673,both
SN001590,61741.2847,LSST-g,DDF,221591.0,24.279,4096,1.0,33.94,2.15,55.02,14.1396,DDF,218954.0,24.135,4096,1.0,33.94,2.15,55.02,14.1454,both
SN001590,61741.2923,LSST-i,DDF,106442.0,11.256,4096,1.0,34.83,1.86,192.7,14.9351,DDF,113085.0,11.596,4096,1.0,34.83,1.86,192.7,14.8804,both
SN001590,61741.302,LSST-r,DDF,204218.0,14.854,4096,1.0,34.92,1.8,131.6,14.2273,DDF,190208.0,14.338,4096,1.0,34.92,1.8,131.6,14.3028,both
SN001590,61742.2851,LSST-g,DDF,212327.0,23.561,4096,1.0,33.96,2.59,55.19,14.1841,DDF,211032.0,23.489,4096,1.0,33.96,2.59,55.19,14.1933,both
SN001590,61742.2928,LSST-i,DDF,99645.6,10.915,4096,1.0,34.83,2.03,191.9,14.9945,DDF,105158.0,11.207,4096,1.0,34.83,2.03,191.9,14.9518,both
