FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN001752,61590.2732,LSST-z,DDF,92.7215,2.7134,4096,1.0,34.74,2.25,265.6,22.5792,DDF,94.1161,2.7137,4096,1.0,34.74,2.25,265.6,22.513
SN001034,61369.1494,LSST-i,DDF,119.503,5.6585,4096,1.0,32.45,1.69,88.42,22.2464,DDF,126.069,5.6646,4096,1.0,32.45,1.69,88.42,22.2246
SN001034,61369.1732,LSST-z,DDF,112.095,8.1104,4096,1.0,32.09,1.73,89.52,22.3167,DDF,145.431,8.1403,4096,1.0,32.09,1.73,89.52,22.2435
SN001034,61376.0959,LSST-r,DDF,127.749,3.0294,4096,1.0,31.75,1.46,24.93,22.2177,DDF,129.774,3.0361,4096,1.0,31.75,1.46,24.93,22.2558
SN001034,61376.1206,LSST-i,DDF,124.481,3.9528,4096,1.0,31.66,1.27,36.84,22.2089,DDF,136.426,3.9854,4096,1.0,31.66,1.27,36.84,22.1924
SN001034,61377.0793,LSST-r,DDF,127.926,3.5673,4096,1.0,31.74,1.82,24.52,22.2648,DDF,121.055,3.5478,4096,1.0,31.74,1.82,24.52,22.3044
SN001034,61378.0592,LSST-i,DDF,123.487,1.6215,4096,1.0,34.91,2.59,158.4,22.2451,DDF,130.989,1.624,4096,1.0,34.91,2.59,158.4,22.2328
SN001034,61378.0689,LSST-r,DDF,119.634,1.0266,4096,1.0,34.99,2.46,109.8,22.3169,DDF,114.6,1.0241,4096,1.0,34.99,2.46,109.8,22.3582
SN001034,61378.0839,LSST-z,DDF,106.356,2.4981,4096,1.0,34.78,2.44,233.4,22.4319,DDF,113.362,2.4998,4096,1.0,34.78,2.44,233.4,22.3839
SN001975,61447.2018,LSST-i,DDF,98.3361,6.27,4096,1.0,31.65,2.04,38.53,22.5419,DDF,91.4741,6.258,4096,1.0,31.65,2.04,38.53,22.5387
SN001975,61449.2882,LSST-Y,DDF,122.079,31.342,0,1.0,30.2,2.28,46.38,22.7926,DDF,136.191,31.361,4096,1.0,30.2,2.28,46.38,22.7475
SN001975,61450.2141,LSST-i,DDF,110.482,1.4274,4096,1.0,34.95,2.09,178.7,22.4333,DDF,105.911,1.4257,4096,1.0,34.95,2.09,178.7,22.4142
SN001975,61450.237,LSST-Y,DDF,71.8025,5.9805,4096,1.0,33.37,1.93,193.9,22.794,DDF,76.8133,5.9823,4096,1.0,33.37,1.93,193.9,22.746
SN001975,61450.2436,LSST-z,DDF,101.532,2.8473,4096,1.0,34.82,2.65,254.9,22.4405,DDF,105.331,2.848,4096,1.0,34.82,2.65,254.9,22.4225
SN001975,61451.1817,LSST-Y,DDF,58.1578,26.838,0,1.0,30.22,2.03,45.52,22.7978,DDF,79.5725,26.87,0,1.0,30.22,2.03,45.52,22.7492
SN001975,61451.2014,LSST-z,DDF,110.356,9.5198,4096,1.0,31.33,1.78,50.43,22.4248,DDF,113.215,9.5242,4096,1.0,31.33,1.78,50.43,22.4033
SN001975,61453.198,LSST-Y,DDF,83.5205,26.909,0,1.0,30.24,2.01,46.89,22.8137,DDF,100.525,26.935,0,1.0,30.24,2.01,46.89,22.7718
SN001949,61028.0665,LSST-i,DDF,108.158,1.2648,6144,1.0,34.91,1.9,166.4,22.412,DDF,102.07,1.2622,6144,1.0,34.91,1.9,166.4,22.4683
SN001949,61028.0913,LSST-z,DDF,104.415,2.0373,4096,1.0,34.78,1.91,241.9,22.4406,DDF,100.4,2.0361,4096,1.0,34.78,1.91,241.9,22.5047
SN000510,61419.1057,LSST-r,DDF,96.0011,3.8816,4096,1.0,31.76,1.94,26.69,22.4989,DDF,100.266,3.8924,4096,1.0,31.76,1.94,26.69,22.489
SN000510,61419.1297,LSST-i,DDF,106.525,4.709,4096,1.0,31.66,1.56,37.18,22.3985,DDF,119.5,4.7388,4096,1.0,31.66,1.56,37.18,22.3343
SN000510,61420.1099,LSST-z,DDF,124.541,10.102,4096,1.0,31.34,1.93,49.82,22.3484,DDF,124.06,10.102,4096,1.0,31.34,1.93,49.82,22.3027
SN000510,61420.134,LSST-Y,DDF,76.5922,24.275,0,1.0,30.22,1.83,45.58,22.7539,DDF,40.3738,24.214,0,1.0,30.22,1.83,45.58,22.738
SN000510,61421.1057,LSST-i,DDF,111.712,5.9401,4096,1.0,31.68,1.81,42.01,22.3387,DDF,120.137,5.9551,4096,1.0,31.68,1.81,42.01,22.3129
SN000510,61421.1297,LSST-z,DDF,120.947,7.9522,4096,1.0,31.34,1.45,51.65,22.3361,DDF,110.924,7.9338,4096,1.0,31.34,1.45,51.65,22.3175
SN000510,61425.1175,LSST-Y,DDF,39.0738,15.653,0,1.0,30.99,1.62,67.62,22.8635,DDF,71.1839,15.694,0,1.0,30.99,1.62,67.62,22.9323
SN000504,61395.0434,LSST-z,DDF,8166.1,18.834,4096,1.0,31.35,1.81,59.0,17.7272,DDF,7757.45,18.518,4096,1.0,31.35,1.81,59.0,17.7714
SN000504,61398.1116,LSST-i,DDF,10866.5,16.698,6144,1.0,31.72,1.57,65.52,17.4071,DDF,10032.0,16.178,6144,1.0,31.72,1.57,65.52,17.5072
SN000504,61398.1358,LSST-z,DDF,9470.86,21.959,4096,1.0,31.36,2.31,62.16,17.5627,DDF,8376.13,21.235,4096,1.0,31.36,2.31,62.16,17.6856
SN000504,61407.1073,LSST-r,DDF,14244.3,18.029,4096,1.0,31.72,3.33,23.68,17.1183,DDF,13551.2,17.631,4096,1.0,31.72,3.33,23.68,17.1689
SN001632,61756.2152,LSST-i,DDF,83.6898,6.1183,4096,1.0,31.67,1.63,48.1,22.6479,DDF,80.1986,6.1121,4096,1.0,31.67,1.63,48.1,22.7039
SN001632,61764.188,LSST-i,DDF,96.835,3.305,4096,1.0,32.4,1.54,52.46,22.5664,DDF,94.2769,3.3007,4096,1.0,32.4,1.54,52.46,22.5772
SN001632,61766.112,LSST-i,DDF,91.9697,0.99205,4096,1.0,34.92,1.58,156.0,22.5864,DDF,92.8745,0.99254,4096,1.0,34.92,1.58,156.0,22.5786
SN001632,61766.1366,LSST-z,DDF,98.8579,1.6151,4096,1.0,34.79,1.59,230.7,22.5148,DDF,102.584,1.6165,4096,1.0,34.79,1.59,230.7,22.4699
SN001626,61215.4404,LSST-i,DDF,171.443,11.038,4096,1.0,31.65,2.68,52.28,21.9902,DDF,168.958,11.035,4096,1.0,31.65,2.68,52.28,21.9755
SN001626,61216.422,LSST-r,DDF,173.05,5.8117,6144,1.0,32.44,3.52,42.86,21.9637,DDF,168.853,5.8079,6144,1.0,32.44,3.52,42.86,21.9559
SN000538,60971.2097,LSST-i,DDF,147.002,3.6508,4096,1.0,31.67,1.17,35.8,22.0391,DDF,146.424,3.6491,4096,1.0,31.67,1.17,35.8,22.0748
SN000538,60971.2343,LSST-r,DDF,149.736,2.7383,4096,1.0,31.75,1.25,24.02,22.0745,DDF,140.802,2.7055,4096,1.0,31.75,1.25,24.02,22.1139
SN001140,61628.2111,LSST-i,DDF,330.756,1.5488,4096,1.0,34.91,1.84,201.5,21.2038,DDF,337.285,1.5511,4096,1.0,34.91,1.84,201.5,21.176
SN001140,61628.2209,LSST-r,DDF,327.983,1.2233,4096,1.0,35.04,1.81,175.7,21.2036,DDF,351.305,1.2325,4096,1.0,35.04,1.81,175.7,21.126
SN001140,61628.2301,LSST-Y,DDF,209.33,5.2486,4096,1.0,33.37,1.66,195.3,21.6636,DDF,237.825,5.2608,4096,1.0,33.37,1.66,195.3,21.5858
SN001140,61628.2403,LSST-z,DDF,242.908,2.1742,6144,1.0,34.79,1.92,254.9,21.5184,DDF,266.026,2.1806,6144,1.0,34.79,1.92,254.9,21.428
SN001140,61636.3849,LSST-Y,DDF,224.933,24.179,4096,1.0,31.01,2.45,70.04,21.814,DDF,231.057,24.184,4096,1.0,31.01,2.45,70.04,21.807
SN001140,61638.3348,LSST-i,DDF,342.194,2.3144,4096,1.0,34.96,2.53,240.3,21.1581,DDF,340.158,2.3139,4096,1.0,34.96,2.53,240.3,21.1501
SN001140,61638.3445,LSST-r,DDF,365.81,2.3178,4096,1.0,35.11,2.83,247.7,21.0839,DDF,373.609,2.3193,4096,1.0,35.11,2.83,247.7,21.0636
SN001140,61638.3538,LSST-Y,DDF,157.659,7.5906,4096,1.0,33.4,2.49,195.8,21.9353,DDF,157.42,7.5905,4096,1.0,33.4,2.49,195.8,21.913
SN001140,61638.364,LSST-z,DDF,209.147,2.8,4096,1.0,34.8,2.34,276.2,21.6948,DDF,211.955,2.8006,4096,1.0,34.8,2.34,276.2,21.6778
SN000289,61826.189,LSST-i,DDF,91.9666,1.2228,4096,1.0,34.91,1.76,174.3,22.5697,DDF,100.365,1.2266,4096,1.0,34.91,1.76,174.3,22.4813
SN000289,61826.2137,LSST-z,DDF,91.8951,2.0343,4096,1.0,34.78,1.85,249.8,22.5805,DDF,103.675,2.0378,4096,1.0,34.78,1.85,249.8,22.4797
SN000289,61831.1743,LSST-i,DDF,96.3963,1.0818,4096,1.0,34.91,1.54,174.1,22.5471,DDF,96.8961,1.0821,4096,1.0,34.91,1.54,174.1,22.5551
SN000289,61831.199,LSST-z,DDF,105.662,2.0036,4096,1.0,34.78,1.82,249.5,22.493,DDF,99.8291,2.0018,4096,1.0,34.78,1.82,249.5,22.5221
SN000289,61833.0477,LSST-Y,DDF,76.0999,8.2095,4096,1.0,33.31,2.19,222.4,22.7709,DDF,78.6518,8.2102,4096,1.0,33.31,2.19,222.4,22.8401
SN001829,61695.3244,LSST-i,DDF,88.6958,8.1544,4096,1.0,31.71,1.98,55.34,22.7833,DDF,74.6896,8.1366,4096,1.0,31.71,1.98,55.34,22.8097
SN001829,61695.336,LSST-z,DDF,78.1078,11.172,4096,1.0,31.35,1.9,56.99,22.7536,DDF,73.5452,11.166,4096,1.0,31.35,1.9,56.99,22.7976
SN001829,61696.1085,LSST-i,DDF,81.2737,3.3311,4096,1.0,34.11,2.27,180.9,22.7587,DDF,78.5535,3.3302,4096,1.0,34.11,2.27,180.9,22.7843
SN001829,61696.1446,LSST-Y,DDF,68.155,8.6211,0,1.0,32.65,1.78,156.2,22.93,DDF,69.4574,8.6218,0,1.0,32.65,1.78,156.2,22.9886
SN001829,61696.1477,LSST-z,DDF,77.7457,2.8046,4096,1.0,34.11,1.57,219.5,22.7203,DDF,80.4599,2.8057,4096,1.0,34.11,1.57,219.5,22.761
SN001829,61698.3273,LSST-i,DDF,79.3317,3.4041,4096,1.0,32.44,1.39,62.96,22.7187,DDF,82.1772,3.4085,4096,1.0,32.44,1.39,62.96,22.7438
SN001829,61700.2092,LSST-i,DDF,82.9064,2.0739,4096,1.0,34.15,2.33,112.3,22.7055,DDF,82.065,2.0734,4096,1.0,34.15,2.33,112.3,22.7327
SN001829,61700.2285,LSST-Y,DDF,67.8338,7.5969,4096,1.0,32.64,1.84,131.8,22.9262,DDF,54.0949,7.5889,4096,1.0,32.64,1.84,131.8,22.9883
SN001829,61700.2381,LSST-z,DDF,88.6445,2.4477,4096,1.0,34.04,1.67,167.7,22.6321,DDF,84.147,2.4455,4096,1.0,34.04,1.67,167.7,22.6688
SN001829,61705.3372,LSST-i,DDF,77.9667,4.8351,4096,1.0,31.65,1.68,35.73,22.744,DDF,74.8186,4.828,4096,1.0,31.65,1.68,35.73,22.7883
SN001829,61705.3486,LSST-z,DDF,78.5761,8.0498,4096,1.0,31.33,1.56,48.66,22.677,DDF,61.2426,8.0181,4096,1.0,31.33,1.56,48.66,22.7388
SN001829,61707.254,LSST-i,DDF,78.9971,1.1877,4096,1.0,34.17,1.32,110.8,22.7822,DDF,73.1539,1.1824,4096,1.0,34.17,1.32,110.8,22.8339
SN001829,61707.2784,LSST-z,DDF,81.6153,2.0756,4096,1.0,34.04,1.45,162.9,22.7189,DDF,75.693,2.0722,4096,1.0,34.04,1.45,162.9,22.7944
SN000712,61389.2042,LSST-i,DDF,109.344,4.8473,4096,1.0,31.65,1.63,36.34,22.5451,DDF,97.3584,4.8202,4096,1.0,31.65,1.63,36.34,22.4904
SN000712,61389.228,LSST-z,DDF,92.249,8.0324,4096,1.0,31.33,1.5,50.33,22.5809,DDF,84.5517,8.0183,4096,1.0,31.33,1.5,50.33,22.5777
SN000712,61401.1164,LSST-i,DDF,88.4146,1.3482,4096,1.0,34.94,1.88,186.4,22.6327,DDF,94.6239,1.3506,4096,1.0,34.94,1.88,186.4,22.5762
SN000712,61401.1354,LSST-Y,DDF,75.3294,4.8907,4096,1.0,33.41,1.68,188.6,22.7605,DDF,72.2783,4.8894,4096,1.0,33.41,1.68,188.6,22.7724
SN000712,61401.1455,LSST-z,DDF,100.523,1.7953,4096,1.0,34.8,1.63,253.5,22.5314,DDF,97.9082,1.7944,4096,1.0,34.8,1.63,253.5,22.528
SN000074,61806.2513,LSST-i,DDF,78.6825,1.3836,4096,1.0,34.9,2.01,173.1,22.7351,DDF,82.7178,1.3852,4096,1.0,34.9,2.01,173.1,22.6785
SN000074,61806.2703,LSST-Y,DDF,80.1704,5.0587,4096,1.0,33.36,1.61,194.3,22.8302,DDF,79.7838,5.0585,4096,1.0,33.36,1.61,194.3,22.8093
SN000074,61806.2804,LSST-z,DDF,89.1556,1.9125,6144,1.0,34.78,1.73,250.8,22.668,DDF,87.7137,1.912,6144,1.0,34.78,1.73,250.8,22.6188
SN000074,61814.3234,LSST-z,DDF,85.5246,14.047,4096,1.0,31.31,1.73,76.05,22.6851,DDF,101.729,14.064,0,1.0,31.31,1.73,76.05,22.6764
SN000074,61814.3471,LSST-Y,DDF,25.2339,34.462,0,1.0,30.04,1.79,56.29,22.8743,DDF,27.681,34.465,0,1.0,30.04,1.79,56.29,22.9014
SN000074,61815.0891,LSST-i,DDF,77.8613,2.4796,4096,1.0,34.85,2.29,264.1,22.7756,DDF,81.8234,2.4805,4096,1.0,34.85,2.29,264.1,22.7369
SN000074,61815.1081,LSST-Y,DDF,76.4549,8.1902,4096,1.0,33.27,2.14,218.8,22.895,DDF,61.9239,8.1858,4096,1.0,33.27,2.14,218.8,22.9201
SN000074,61815.1182,LSST-z,DDF,81.9571,3.7805,4096,1.0,34.76,2.64,322.7,22.7045,DDF,84.8902,3.7809,4096,1.0,34.76,2.64,322.7,22.6932
SN000060,60921.1806,LSST-Y,DDF,59.6849,20.598,0,1.0,30.99,2.21,65.25,23.2029,DDF,33.0487,20.572,0,1.0,30.99,2.21,65.25,23.051
SN000060,60922.2235,LSST-i,DDF,42.6687,6.9931,4096,1.0,31.71,1.81,52.17,23.231,DDF,54.8174,7.011,0,1.0,31.71,1.81,52.17,23.2034
SN000060,60922.248,LSST-z,DDF,57.677,7.9459,4096,1.0,31.36,1.41,54.9,23.1131,DDF,71.5643,7.9709,4096,1.0,31.36,1.41,54.9,23.0387
SN000060,60926.29,LSST-Y,DDF,54.4712,11.643,0,1.0,32.23,1.98,129.0,23.0737,DDF,60.1568,11.646,4096,1.0,32.23,1.98,129.0,23.0886
SN000706,61734.0563,LSST-g,DDF,9477.0,4.5219,4096,1.0,34.18,1.46,48.0,17.5505,DDF,10996.3,4.8663,4096,1.0,34.18,1.46,48.0,17.3967
SN000706,61734.0639,LSST-i,DDF,5641.06,2.7235,4096,1.0,34.92,1.93,157.5,18.1295,DDF,5767.29,2.7483,4096,1.0,34.92,1.93,157.5,18.1029
SN000706,61734.0737,LSST-r,DDF,7858.9,2.92,4096,1.0,35.0,2.12,108.7,17.7631,DDF,8672.85,3.0562,4096,1.0,35.0,2.12,108.7,17.6493
SN000706,61734.0887,LSST-z,DDF,4954.2,3.3085,6144,1.0,34.79,2.24,230.6,18.2608,DDF,5018.33,3.3203,6144,1.0,34.79,2.24,230.6,18.2463
SN000706,61735.1021,LSST-r,DDF,8400.35,13.4,4096,1.0,31.74,1.84,24.56,17.689,DDF,9237.28,14.015,4096,1.0,31.74,1.84,24.56,17.5901
SN000706,61735.1263,LSST-i,DDF,5828.6,12.177,4096,1.0,31.66,1.68,36.27,18.088,DDF,6094.8,12.411,4096,1.0,31.66,1.68,36.27,18.0413
SN000706,61743.171,LSST-g,DDF,10444.5,5.0743,4096,1.0,34.05,2.01,48.75,17.4522,DDF,10774.6,5.1518,4096,1.0,34.05,2.01,48.75,17.4119
SN000706,61743.1842,LSST-i,DDF,5268.36,2.793,4096,1.0,34.85,1.84,176.7,18.1939,DDF,5384.36,2.8167,4096,1.0,34.85,1.84,176.7,18.1817
SN000706,61743.2033,LSST-r,DDF,9668.13,3.4081,4096,1.0,34.89,2.04,119.6,17.5343,DDF,9537.04,3.3868,4096,1.0,34.89,2.04,119.6,17.546
SN000706,61743.2318,LSST-z,DDF,4763.39,3.8099,4096,1.0,34.69,2.11,287.4,18.305,DDF,4719.02,3.8021,4096,1.0,34.69,2.11,287.4,18.3071
SN001430,61774.0855,LSST-i,DDF,89.7951,1.1545,4096,1.0,34.93,1.73,170.0,22.6163,DDF,93.6068,1.1563,4096,1.0,34.93,1.73,170.0,22.5908
SN001430,61774.1045,LSST-Y,DDF,78.0509,4.1485,4096,1.0,33.42,1.46,185.2,22.7935,DDF,82.2042,4.1507,4096,1.0,33.42,1.46,185.2,22.74
SN001430,61774.1146,LSST-z,DDF,87.7648,1.4211,4096,1.0,34.8,1.37,236.9,22.6162,DDF,89.7663,1.4219,4096,1.0,34.8,1.37,236.9,22.5981
SN001430,61775.162,LSST-i,DDF,93.4844,4.7181,4096,1.0,31.66,1.45,40.37,22.5678,DDF,90.2821,4.7107,4096,1.0,31.66,1.45,40.37,22.549
SN001430,61776.1268,LSST-z,DDF,96.8476,7.4399,4096,1.0,31.35,1.37,51.76,22.5232,DDF,106.342,7.4583,4096,1.0,31.35,1.37,51.76,22.5146
SN001430,61777.1309,LSST-Y,DDF,95.7866,9.402,4096,1.0,31.76,1.44,92.16,22.7464,DDF,84.825,9.3904,4096,1.0,31.76,1.44,92.16,22.7138
SN001430,61779.1206,LSST-i,DDF,107.78,6.118,4096,1.0,31.7,1.46,54.85,22.4702,DDF,99.6541,6.1041,4096,1.0,31.7,1.46,54.85,22.4697
SN001430,61779.1445,LSST-z,DDF,115.669,8.9768,4096,1.0,31.34,1.44,59.14,22.4491,DDF,111.945,8.9707,4096,1.0,31.34,1.44,59.14,22.4519
SN001430,61781.1299,LSST-Y,DDF,70.5639,10.533,4096,1.0,31.75,1.53,96.71,22.7529,DDF,71.7471,10.534,4096,1.0,31.75,1.53,96.71,22.7475
SN001430,61782.123,LSST-Y,DDF,94.6242,27.722,0,1.0,30.25,1.95,50.24,22.7635,DDF,34.8982,27.637,0,1.0,30.25,1.95,50.24,22.7646
SN001430,61782.1469,LSST-z,DDF,123.624,15.757,4096,1.0,31.34,2.2,68.91,22.4542,DDF,111.653,15.746,4096,1.0,31.34,2.2,68.91,22.4645
SN001430,61783.0701,LSST-i,DDF,103.575,1.8932,4096,1.0,34.96,2.11,240.3,22.46,DDF,103.008,1.8931,4096,1.0,34.96,2.11,240.3,22.4664
SN001430,61783.0912,LSST-Y,DDF,84.8113,5.6185,4096,1.0,33.47,1.91,201.6,22.7785,DDF,70.1302,5.6132,4096,1.0,33.47,1.91,201.6,22.7859
SN001430,61783.0994,LSST-z,DDF,103.909,2.5549,4096,1.0,34.84,2.15,286.6,22.4717,DDF,105.555,2.5553,4096,1.0,34.84,2.15,286.6,22.4837
SN001430,61784.1872,LSST-i,DDF,94.0982,8.0466,4096,1.0,31.63,1.76,56.93,22.4702,DDF,97.7339,8.0516,4096,1.0,31.63,1.76,56.93,22.4769
SN001430,61785.1434,LSST-i,DDF,93.6616,6.9672,4096,1.0,31.67,1.79,50.05,22.484,DDF,102.43,6.9807,4096,1.0,31.67,1.79,50.05,22.4904
SN001430,61786.1262,LSST-z,DDF,104.721,8.8113,4096,1.0,31.33,1.58,52.48,22.5482,DDF,99.2503,8.8022,4096,1.0,31.33,1.58,52.48,22.564
SN001356,61493.109,LSST-i,DDF,90.484,1.538,4096,1.0,34.95,2.28,178.1,22.6465,DDF,89.3261,1.5376,4096,1.0,34.95,2.28,178.1,22.6474
SN001356,61493.123,LSST-Y,DDF,74.2262,6.8908,4096,1.0,33.36,2.21,193.5,22.8493,DDF,68.4981,6.889,4096,1.0,33.36,2.21,193.5,22.8582
SN001356,61493.1332,LSST-z,DDF,92.6805,2.6469,4096,1.0,34.77,2.35,255.0,22.6593,DDF,86.0789,2.6453,4096,1.0,34.77,2.35,255.0,22.6655
SN001356,61494.1035,LSST-i,DDF,92.6278,1.3614,4096,1.0,34.9,1.98,172.0,22.5808,DDF,90.8265,1.3606,4096,1.0,34.9,1.98,172.0,22.5929
SN001356,61494.1226,LSST-Y,DDF,75.9283,6.5482,4096,1.0,33.36,2.1,193.4,22.8094,DDF,77.7312,6.5489,4096,1.0,33.36,2.1,193.4,22.8302
SN001356,61494.1327,LSST-z,DDF,87.6336,3.0619,4096,1.0,34.77,2.79,249.0,22.5923,DDF,90.0389,3.0624,4096,1.0,34.77,2.79,249.0,22.6078
SN001356,61497.0781,LSST-i,DDF,101.842,5.6891,4096,1.0,31.65,1.84,38.47,22.4413,DDF,110.526,5.7058,4096,1.0,31.65,1.84,38.47,22.4786
SN001356,61499.0849,LSST-i,DDF,110.152,0.95567,4096,1.0,34.91,1.34,172.6,22.3922,DDF,105.257,0.95288,4096,1.0,34.91,1.34,172.6,22.4377
SN001356,61499.1096,LSST-z,DDF,109.608,1.7561,4096,1.0,34.78,1.59,248.8,22.4002,DDF,107.11,1.7552,4096,1.0,34.78,1.59,248.8,22.4413
SN001356,61501.0842,LSST-i,DDF,112.886,1.3467,4096,1.0,34.9,1.96,170.6,22.3697,DDF,107.922,1.3447,4096,1.0,34.9,1.96,170.6,22.4149
SN001356,61501.1089,LSST-z,DDF,109.246,2.0553,4096,1.0,34.78,1.88,247.8,22.3872,DDF,109.395,2.0553,4096,1.0,34.78,1.88,247.8,22.4262
SN001356,61505.0465,LSST-i,DDF,111.632,0.74327,4096,1.0,36.09,1.83,300.9,22.3869,DDF,108.671,0.74254,4096,1.0,36.09,1.83,300.9,22.4109
SN001356,61505.0713,LSST-z,DDF,105.759,1.2013,4096,1.0,35.97,1.89,431.5,22.4562,DDF,103.375,1.2008,4096,1.0,35.97,1.89,431.5,22.471
SN000935,61300.141,LSST-i,DDF,197.125,5.6426,4096,1.0,31.66,1.79,38.17,21.8057,DDF,192.079,5.6329,4096,1.0,31.66,1.79,38.17,21.7722
SN000935,61300.1651,LSST-r,DDF,211.575,4.2889,4096,1.0,31.75,2.01,26.48,21.6739,DDF,222.89,4.3152,4096,1.0,31.75,2.01,26.48,21.6418
SN000935,61307.0128,LSST-i,DDF,236.587,4.9166,4096,1.0,34.82,3.45,338.6,21.5585,DDF,239.703,4.9169,4096,1.0,34.82,3.45,338.6,21.5538
SN000935,61307.0225,LSST-r,DDF,244.351,4.8749,4096,1.0,34.95,3.72,351.1,21.5186,DDF,248.707,4.8754,4096,1.0,34.95,3.72,351.1,21.5082
SN000935,61307.0318,LSST-Y,DDF,132.004,14.763,4096,1.0,33.21,3.5,228.5,22.3178,DDF,96.9921,14.757,4096,1.0,33.21,3.5,228.5,22.2752
SN000935,61307.0419,LSST-z,DDF,194.063,3.7871,4096,1.0,34.75,2.4,350.6,21.755,DDF,204.961,3.789,4096,1.0,34.75,2.4,350.6,21.744
SN000935,61313.2053,LSST-z,DDF,191.978,10.641,4096,1.0,31.35,1.94,52.32,21.8272,DDF,177.273,10.621,4096,1.0,31.35,1.94,52.32,21.8531
SN001395,61647.2288,LSST-i,DDF,266.194,2.1439,4096,1.0,34.81,2.67,183.5,21.4359,DDF,260.62,2.1424,4096,1.0,34.81,2.67,183.5,21.4785
SN001395,61647.2385,LSST-r,DDF,254.093,1.3272,4096,1.0,34.88,2.6,118.1,21.4832,DDF,266.692,1.3325,4096,1.0,34.88,2.6,118.1,21.4464
SN001395,61647.2535,LSST-z,DDF,195.167,3.0023,6144,1.0,34.74,2.51,261.9,21.7582,DDF,188.636,3.001,6144,1.0,34.74,2.51,261.9,21.8082
SN001395,61648.3105,LSST-r,DDF,248.661,4.1596,4096,1.0,31.72,1.92,25.02,21.496,DDF,262.41,4.1934,4096,1.0,31.72,1.92,25.02,21.4588
SN001381,61106.0338,LSST-i,DDF,105.595,2.1495,4096,1.0,34.87,2.66,199.6,22.4633,DDF,104.501,2.1492,4096,1.0,34.87,2.66,199.6,22.446
SN001381,61106.0528,LSST-Y,DDF,79.2754,9.0471,4096,1.0,33.22,2.33,212.1,22.73,DDF,78.3556,9.0469,4096,1.0,33.22,2.33,212.1,22.7207
SN001381,61106.0629,LSST-z,DDF,108.808,3.1152,4096,1.0,34.72,2.18,309.2,22.4515,DDF,102.324,3.1139,4096,1.0,34.72,2.18,309.2,22.4278
SN000920,60840.9825,LSST-i,DDF,195.99,2.4404,4096,1.0,34.86,3.05,194.6,21.7643,DDF,199.599,2.4412,4096,1.0,34.86,3.05,194.6,21.7665
SN000920,60840.9922,LSST-r,DDF,217.771,1.8236,4096,1.0,34.93,3.29,141.4,21.6652,DDF,209.107,1.821,4096,1.0,34.93,3.29,141.4,21.6996
SN000920,60841.0015,LSST-Y,DDF,100.274,11.962,4096,1.0,33.22,3.13,208.9,22.3013,DDF,115.955,11.965,4096,1.0,33.22,3.13,208.9,22.2602
SN000920,60841.0116,LSST-z,DDF,183.008,4.3182,6144,1.0,34.71,3.21,288.7,21.859,DDF,182.708,4.3182,6144,1.0,34.71,3.21,288.7,21.8331
SN001394,61022.2429,LSST-i,DDF,79.3771,2.2288,4096,1.0,34.79,2.44,210.3,22.7843,DDF,78.8904,2.2287,4096,1.0,34.79,2.44,210.3,22.7599
SN001394,61022.2527,LSST-r,DDF,87.8804,1.4291,4096,1.0,34.89,2.3,154.6,22.648,DDF,86.4488,1.4285,4096,1.0,34.89,2.3,154.6,22.655
SN001394,61022.2619,LSST-Y,DDF,50.1767,8.5693,4096,1.0,33.21,2.2,210.9,22.9615,DDF,57.0195,8.5714,4096,1.0,33.21,2.2,210.9,22.9475
SN001394,61022.2721,LSST-z,DDF,81.0208,2.439,6144,1.0,34.74,1.87,287.1,22.7399,DDF,83.5948,2.4397,6144,1.0,34.74,1.87,287.1,22.6959
SN001394,61024.3206,LSST-r,DDF,97.9529,4.2856,4096,1.0,31.73,1.85,30.36,22.5657,DDF,89.3826,4.2652,4096,1.0,31.73,1.85,30.36,22.5669
SN001394,61025.2427,LSST-i,DDF,90.0626,2.0215,4096,1.0,34.8,2.42,193.4,22.6381,DDF,93.2455,2.0224,4096,1.0,34.8,2.42,193.4,22.591
SN001394,61025.2524,LSST-r,DDF,95.4486,1.4033,4096,1.0,34.88,2.67,129.1,22.5443,DDF,96.4719,1.4037,4096,1.0,34.88,2.67,129.1,22.5428
SN001394,61025.2674,LSST-z,DDF,89.6768,2.8779,4096,1.0,34.74,2.33,272.3,22.6127,DDF,100.513,2.8802,4096,1.0,34.74,2.33,272.3,22.5318
SN001394,61028.2282,LSST-i,DDF,93.3827,2.1294,4096,1.0,34.82,2.41,208.6,22.575,DDF,103.858,2.1323,4096,1.0,34.82,2.41,208.6,22.5159
SN001394,61028.2314,LSST-r,DDF,95.2866,1.3886,4096,1.0,34.84,2.53,129.7,22.5389,DDF,97.5382,1.3896,4096,1.0,34.84,2.53,129.7,22.5285
